Player,Season,Mat,Inns,Batting Runs,SR,Ave,Country,Cum batting Ave,Cum battings Runs Total,Cum Inns Total,Cum SR,player_id
KOA Powell,2013/14,1,1.0,12.0,85.71,12.0,West Indies,12.0,12.0,1.0,85.71,e012ad13
KOK Williams,2016/17,1,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,78cb83f3
KOK Williams,2017,9,1.0,2.0,100.0,2.0,West Indies,2.0,2.0,1.0,50.0,78cb83f3
KOK Williams,2017/18,2,1.0,3.0,60.0,3.0,West Indies,2.5,5.0,2.0,53.33,78cb83f3
KOK Williams,2018,6,3.0,1.0,33.33,0.5,West Indies,1.3,6.0,5.0,48.33,78cb83f3
KOK Williams,2019/20,7,2.0,13.0,185.71,6.5,West Indies,2.79,19.0,7.0,75.81,78cb83f3
KOK Williams,2020/21,1,0.0,0.0,0.0,0.0,West Indies,2.79,19.0,7.0,63.17,78cb83f3
KP Meiyappan,2021/22,7,1.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,1.0,0.0,b91f2a31
KP Meiyappan,2022,4,3.0,15.0,100.0,15.0,United Arab Emirates,11.25,15.0,4.0,50.0,b91f2a31
KP Meiyappan,2022/23,3,2.0,4.0,50.0,4.0,United Arab Emirates,8.83,19.0,6.0,50.0,b91f2a31
KP Meiyappan,2023/24,1,0.0,0.0,0.0,0.0,United Arab Emirates,8.83,19.0,6.0,37.5,b91f2a31
KP Pietersen,2005,1,1.0,34.0,188.88,34.0,England,34.0,34.0,1.0,188.88,39f01cdb
KP Pietersen,2006,2,2.0,17.0,100.0,8.5,England,17.0,51.0,3.0,144.44,39f01cdb
KP Pietersen,2006/07,1,1.0,11.0,183.33,11.0,England,15.5,62.0,4.0,157.4,39f01cdb
KP Pietersen,2007,2,2.0,35.0,134.61,17.5,England,16.17,97.0,6.0,151.71,39f01cdb
KP Pietersen,2007/08,7,7.0,224.0,164.7,32.0,England,24.69,321.0,13.0,154.3,39f01cdb
KP Pietersen,2008,1,1.0,42.0,102.43,42.0,England,25.93,363.0,14.0,145.66,39f01cdb
KP Pietersen,2008/09,1,1.0,12.0,75.0,12.0,England,25.0,375.0,15.0,135.56,39f01cdb
KP Pietersen,2009,4,4.0,154.0,152.47,38.5,England,27.84,529.0,19.0,137.68,39f01cdb
KP Pietersen,2009/10,3,3.0,134.0,131.37,67.0,England,33.18,663.0,22.0,136.98,39f01cdb
KP Pietersen,2010,6,6.0,248.0,137.77,62.0,England,39.36,911.0,28.0,137.06,39f01cdb
KP Pietersen,2010/11,2,2.0,26.0,200.0,13.0,England,37.6,937.0,30.0,142.78,39f01cdb
KP Pietersen,2011,2,2.0,74.0,148.0,37.0,England,37.56,1011.0,32.0,143.21,39f01cdb
KP Pietersen,2011/12,4,4.0,165.0,132.0,55.0,England,39.5,1176.0,36.0,142.35,39f01cdb
KP Pietersen,2013,1,0.0,0.0,0.0,0.0,England,39.5,1176.0,36.0,132.18,39f01cdb
KR Ebanks,2019,5,4.0,15.0,55.55,3.75,Cayman Islands,3.75,15.0,4.0,55.55,e52eb657
KR Mayers,2020/21,2,2.0,25.0,138.88,25.0,West Indies,25.0,25.0,2.0,138.88,73c18486
KR Mayers,2021/22,5,5.0,117.0,144.44,23.4,West Indies,23.86,142.0,7.0,141.66,73c18486
KR Mayers,2022,9,8.0,187.0,128.08,23.37,West Indies,23.6,329.0,15.0,137.13,73c18486
KR Mayers,2022/23,8,8.0,153.0,139.09,19.12,West Indies,22.04,482.0,23.0,137.62,73c18486
KR Mayers,2023,5,5.0,68.0,147.82,13.6,West Indies,20.53,550.0,28.0,139.66,73c18486
KR Mayers,2023/24,5,5.0,75.0,144.23,15.0,West Indies,19.69,625.0,33.0,140.42,73c18486
KR Mayers,2024,4,4.0,137.0,139.79,45.66,West Indies,22.5,762.0,37.0,140.33,73c18486
KRP Silva,2018/19,2,2.0,32.0,266.66,16.0,United States of America,16.0,32.0,2.0,266.66,99ffb3d3
KS Airee,2021,2,0.0,0.0,0.0,0.0,Nepal,0.0,0.0,0.0,0.0,548d4188
KS Airee,2021/22,8,3.0,18.0,100.0,6.0,Nepal,6.0,18.0,3.0,50.0,548d4188
KS Bagabena,2019,4,3.0,32.0,100.0,32.0,Ghana,32.0,32.0,3.0,100.0,1ce4f664
KS Bagabena,2021,5,2.0,5.0,100.0,5.0,Ghana,21.2,37.0,5.0,100.0,1ce4f664
KS Bagabena,2021/22,6,1.0,10.0,100.0,10.0,Ghana,19.33,47.0,6.0,100.0,1ce4f664
KS Bagabena,2022,3,2.0,7.0,63.63,3.5,Ghana,15.38,54.0,8.0,90.91,1ce4f664
KS Bagabena,2022/23,7,2.0,29.0,161.11,14.5,Ghana,15.2,83.0,10.0,104.95,1ce4f664
KS Bagabena,2023/24,15,13.0,44.0,75.86,5.5,Ghana,9.72,127.0,23.0,100.1,1ce4f664
KS Bagabena,2024,5,2.0,6.0,37.5,6.0,Ghana,9.42,133.0,25.0,91.16,1ce4f664
KS Leverock,2019,6,6.0,106.0,93.8,21.2,Bermuda,21.2,106.0,6.0,93.8,e1592949
KS Leverock,2019/20,6,6.0,95.0,182.69,19.0,Bermuda,20.1,201.0,12.0,138.25,e1592949
KS Leverock,2021/22,6,6.0,116.0,148.71,23.2,Bermuda,21.13,317.0,18.0,141.73,e1592949
KS Leverock,2022/23,6,6.0,312.0,166.84,62.4,Bermuda,31.45,629.0,24.0,148.01,e1592949
KS Leverock,2023/24,5,5.0,213.0,156.61,42.6,Bermuda,33.37,842.0,29.0,149.73,e1592949
KS Lokuarachchi,2012,2,2.0,11.0,84.61,5.5,Sri Lanka,5.5,11.0,2.0,84.61,3b50c63a
KS Williamson,2011/12,6,5.0,126.0,135.48,42.0,New Zealand,42.0,126.0,5.0,135.48,d027ba9f
KS Williamson,2012,3,3.0,44.0,107.31,14.66,New Zealand,31.75,170.0,8.0,121.4,d027ba9f
KS Williamson,2012/13,4,3.0,36.0,90.0,12.0,New Zealand,26.36,206.0,11.0,110.93,d027ba9f
KS Williamson,2013/14,4,4.0,146.0,124.78,48.66,New Zealand,32.31,352.0,15.0,114.39,d027ba9f
KS Williamson,2014,2,2.0,56.0,121.73,28.0,New Zealand,31.8,408.0,17.0,115.86,d027ba9f
KS Williamson,2014/15,2,2.0,32.0,100.0,16.0,New Zealand,30.14,440.0,19.0,113.22,d027ba9f
KS Williamson,2015,4,4.0,144.0,165.51,36.0,New Zealand,31.16,584.0,23.0,120.69,d027ba9f
KS Williamson,2015/16,10,10.0,383.0,118.94,47.87,New Zealand,36.22,967.0,33.0,120.47,d027ba9f
KS Williamson,2016/17,4,4.0,158.0,114.49,52.66,New Zealand,38.0,1125.0,37.0,119.8,d027ba9f
KS Williamson,2017/18,12,12.0,191.0,111.04,17.36,New Zealand,32.94,1316.0,49.0,118.93,d027ba9f
KS Williamson,2018/19,6,6.0,189.0,127.7,31.5,New Zealand,32.79,1505.0,55.0,119.73,d027ba9f
KS Williamson,2019/20,3,3.0,160.0,170.21,53.33,New Zealand,33.85,1665.0,58.0,123.93,d027ba9f
KS Williamson,2020/21,7,7.0,140.0,123.89,23.33,New Zealand,32.72,1805.0,65.0,123.93,d027ba9f
KS Williamson,2021/22,7,7.0,216.0,115.5,43.2,New Zealand,33.74,2021.0,72.0,123.33,d027ba9f
KS Williamson,2022,3,3.0,75.0,120.96,25.0,New Zealand,33.39,2096.0,75.0,123.17,d027ba9f
KS Williamson,2022/23,10,10.0,368.0,118.32,40.88,New Zealand,34.27,2464.0,85.0,122.87,d027ba9f
KS Williamson,2023/24,2,2.0,83.0,145.61,83.0,New Zealand,35.39,2547.0,87.0,124.2,d027ba9f
KS Williamson,2024,4,3.0,28.0,87.5,14.0,New Zealand,34.68,2575.0,90.0,122.17,d027ba9f
KT Maphaka,2024,3,2.0,4.0,50.0,2.0,South Africa,2.0,4.0,2.0,50.0,107c26fb
KTGD Prasad,2011,1,0.0,0.0,0.0,0.0,Sri Lanka,0.0,0.0,0.0,0.0,9b79b9de
KTK Rodrigo,2023/24,13,13.0,223.0,91.02,18.58,Maldives,18.58,223.0,13.0,91.02,a482add2
KV Morea,2021/22,8,6.0,19.0,105.55,6.33,Papua New Guinea,6.33,19.0,6.0,105.55,270bf7e2
KV Morea,2022,3,3.0,39.0,139.28,39.0,Papua New Guinea,17.22,58.0,9.0,122.42,270bf7e2
KV Morea,2023,4,1.0,0.0,0.0,0.0,Papua New Guinea,15.5,58.0,10.0,81.61,270bf7e2
KV Morea,2023/24,4,1.0,3.0,100.0,3.0,Papua New Guinea,14.36,61.0,11.0,86.21,270bf7e2
KV Morea,2024,2,2.0,2.0,40.0,2.0,Papua New Guinea,12.46,63.0,13.0,76.97,270bf7e2
KV Sharma,2014,1,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,119678fd
KW Richardson,2014/15,2,0.0,0.0,0.0,0.0,Australia,0.0,0.0,0.0,0.0,dfc4d8b5
KW Richardson,2015/16,1,1.0,9.0,128.57,9.0,Australia,9.0,9.0,1.0,64.29,dfc4d8b5
KW Richardson,2017/18,5,0.0,0.0,0.0,0.0,Australia,9.0,9.0,1.0,42.86,dfc4d8b5
KW Richardson,2018,1,1.0,0.0,0.0,0.0,Australia,4.5,9.0,2.0,32.14,dfc4d8b5
KW Richardson,2019/20,9,0.0,0.0,0.0,0.0,Australia,4.5,9.0,2.0,25.71,dfc4d8b5
KW Richardson,2020,3,0.0,0.0,0.0,0.0,Australia,4.5,9.0,2.0,21.43,dfc4d8b5
KW Richardson,2020/21,5,3.0,7.0,100.0,7.0,Australia,6.0,16.0,5.0,32.65,dfc4d8b5
KW Richardson,2021/22,4,0.0,0.0,0.0,0.0,Australia,6.0,16.0,5.0,28.57,dfc4d8b5
KW Richardson,2022,3,0.0,0.0,0.0,0.0,Australia,6.0,16.0,5.0,25.4,dfc4d8b5
KW Richardson,2022/23,2,2.0,1.0,50.0,1.0,Australia,4.57,17.0,7.0,27.86,dfc4d8b5
KW Richardson,2023/24,1,0.0,0.0,0.0,0.0,Australia,4.57,17.0,7.0,25.32,dfc4d8b5
Kaleem Sana,2021/22,5,1.0,1.0,16.66,1.0,Canada,1.0,1.0,1.0,16.66,14810ee7
Kaleem Sana,2022/23,6,0.0,0.0,0.0,0.0,Canada,1.0,1.0,1.0,8.33,14810ee7
Kaleem Sana,2023/24,5,1.0,2.0,40.0,2.0,Canada,1.5,3.0,2.0,18.89,14810ee7
Kaleem Sana,2024,11,3.0,24.0,109.09,24.0,Canada,15.0,27.0,5.0,41.44,14810ee7
Kaleemullah,2016/17,4,1.0,0.0,0.0,0.0,Oman,0.0,0.0,1.0,0.0,72253b87
Kaleemullah,2019/20,4,2.0,24.0,184.61,12.0,Oman,8.0,24.0,3.0,92.31,72253b87
Kaleemullah,2021/22,10,5.0,40.0,114.28,13.33,Oman,11.33,64.0,8.0,99.63,72253b87
Kaleemullah,2022/23,7,3.0,21.0,87.5,21.0,Oman,13.97,85.0,11.0,96.6,72253b87
Kaleemullah,2023/24,3,1.0,5.0,83.33,5.0,Oman,13.22,90.0,12.0,93.94,72253b87
Kaleemullah,2024,14,8.0,24.0,82.75,4.0,Oman,9.53,114.0,20.0,92.08,72253b87
Kamal Raiz,2024,1,1.0,5.0,50.0,5.0,Cyprus,5.0,5.0,1.0,50.0,b3ba0c35
Kamran Ahmadzai,2024,9,9.0,201.0,179.46,28.71,France,28.71,201.0,9.0,179.46,afa2ebba
Kamran Akmal,2006,1,0.0,0.0,0.0,0.0,Pakistan,0.0,0.0,0.0,0.0,ff077124
Kamran Akmal,2006/07,1,1.0,21.0,116.66,21.0,Pakistan,21.0,21.0,1.0,58.33,ff077124
Kamran Akmal,2007/08,10,7.0,55.0,105.76,11.0,Pakistan,12.25,76.0,8.0,74.14,ff077124
Kamran Akmal,2008/09,4,3.0,25.0,100.0,8.33,Pakistan,11.18,101.0,11.0,80.61,ff077124
Kamran Akmal,2009,9,9.0,247.0,127.97,30.87,Pakistan,20.04,348.0,20.0,90.08,ff077124
Kamran Akmal,2009/10,3,3.0,103.0,147.14,34.33,Pakistan,21.9,451.0,23.0,99.59,ff077124
Kamran Akmal,2010,10,10.0,253.0,122.22,25.3,Pakistan,22.93,704.0,33.0,102.82,ff077124
Kamran Akmal,2012,3,3.0,74.0,137.03,74.0,Pakistan,27.19,778.0,36.0,107.1,ff077124
Kamran Akmal,2012/13,9,9.0,71.0,101.42,8.87,Pakistan,23.53,849.0,45.0,106.47,ff077124
Kamran Akmal,2013/14,4,4.0,48.0,85.71,12.0,Pakistan,22.58,897.0,49.0,104.39,ff077124
Kamran Akmal,2017,4,4.0,90.0,112.5,22.5,Pakistan,22.58,987.0,53.0,105.13,ff077124
Kamran Khan,2018/19,5,5.0,107.0,144.59,21.4,Qatar,21.4,107.0,5.0,144.59,922e3dcc
Kamran Khan,2019,6,6.0,88.0,114.28,14.66,Qatar,17.72,195.0,11.0,129.44,922e3dcc
Kamran Khan,2019/20,10,10.0,435.0,137.22,48.33,Qatar,32.3,630.0,21.0,132.03,922e3dcc
Kamran Khan,2021/22,4,4.0,44.0,107.31,11.0,Qatar,28.89,674.0,25.0,125.85,922e3dcc
Kamran Khan,2022/23,7,5.0,84.0,168.0,16.8,Qatar,26.88,758.0,30.0,134.28,922e3dcc
Kamran Khan,2024,4,4.0,83.0,140.67,20.75,Qatar,26.15,841.0,34.0,135.35,922e3dcc
Kamran Shazad,2013/14,3,2.0,21.0,123.52,10.5,United Arab Emirates,10.5,21.0,2.0,123.52,75186c24
Kamran Wahid,2024,3,2.0,0.0,0.0,0.0,Hungary,0.0,0.0,2.0,0.0,5592153b
Kapil Kumar,2021/22,2,2.0,27.0,56.25,13.5,Philippines,13.5,27.0,2.0,56.25,d4e70d7c
Kapil Kumar,2023,4,4.0,44.0,72.13,11.0,Philippines,11.83,71.0,6.0,64.19,d4e70d7c
Karan KC,2015,5,4.0,5.0,31.25,2.5,Nepal,2.5,5.0,4.0,31.25,f53b3e1d
Karan KC,2018,1,0.0,0.0,0.0,0.0,Nepal,2.5,5.0,4.0,15.63,f53b3e1d
Karan KC,2018/19,3,3.0,34.0,97.14,11.33,Nepal,6.28,39.0,7.0,42.8,f53b3e1d
Karan KC,2019,6,3.0,20.0,125.0,6.66,Nepal,6.4,59.0,10.0,63.35,f53b3e1d
Karan KC,2019/20,13,8.0,123.0,180.88,24.6,Nepal,14.49,182.0,18.0,86.85,f53b3e1d
Karan KC,2021,5,2.0,46.0,306.66,23.0,Nepal,15.34,228.0,20.0,123.49,f53b3e1d
Karan KC,2021/22,5,3.0,48.0,228.57,24.0,Nepal,16.47,276.0,23.0,138.5,f53b3e1d
Karan KC,2022,5,4.0,13.0,92.85,6.5,Nepal,14.99,289.0,27.0,132.79,f53b3e1d
Karan KC,2023,2,1.0,18.0,138.46,18.0,Nepal,15.1,307.0,28.0,133.42,f53b3e1d
Karan KC,2023/24,18,8.0,90.0,155.17,18.0,Nepal,15.74,397.0,36.0,135.6,f53b3e1d
Karan KC,2024,10,5.0,50.0,142.85,12.5,Nepal,15.35,447.0,41.0,136.26,f53b3e1d
Karan KC,2024/25,2,2.0,6.0,300.0,6.0,Nepal,14.91,453.0,43.0,149.9,f53b3e1d
Karanbir Singh,2024,9,8.0,233.0,140.36,33.28,Austria,33.28,233.0,8.0,140.36,6a97c7a4
Karim Janat,2016/17,8,4.0,73.0,123.72,24.33,Afghanistan,24.33,73.0,4.0,123.72,62175638
Karim Janat,2017,3,3.0,36.0,83.72,12.0,Afghanistan,19.05,109.0,7.0,103.72,62175638
Karim Janat,2018,3,1.0,0.0,0.0,0.0,Afghanistan,16.67,109.0,8.0,69.15,62175638
Karim Janat,2018/19,2,1.0,0.0,0.0,0.0,Afghanistan,14.81,109.0,9.0,51.86,62175638
Karim Janat,2019,3,2.0,8.0,80.0,8.0,Afghanistan,13.57,117.0,11.0,57.49,62175638
Karim Janat,2019/20,5,4.0,51.0,108.51,12.75,Afghanistan,13.35,168.0,15.0,65.99,62175638
Karim Janat,2020/21,3,3.0,100.0,135.13,33.33,Afghanistan,16.68,268.0,18.0,75.87,62175638
Karim Janat,2021/22,7,4.0,65.0,132.65,21.66,Afghanistan,17.59,333.0,22.0,82.97,62175638
Karim Janat,2022,7,4.0,29.0,69.04,9.66,Afghanistan,16.37,362.0,26.0,81.42,62175638
Karim Janat,2022/23,6,5.0,123.0,146.42,30.75,Afghanistan,18.69,485.0,31.0,87.92,62175638
Karim Janat,2023,5,5.0,30.0,75.0,6.0,Afghanistan,16.93,515.0,36.0,86.74,62175638
Karim Janat,2023/24,7,6.0,79.0,138.59,15.8,Afghanistan,16.77,594.0,42.0,91.06,62175638
Karim Janat,2024,7,5.0,43.0,113.15,14.33,Afghanistan,16.51,637.0,47.0,92.76,62175638
Karim Sadiq,2009/10,6,6.0,104.0,119.54,17.33,Afghanistan,17.33,104.0,6.0,119.54,13e5908b
Karim Sadiq,2010,2,2.0,2.0,16.66,1.0,Afghanistan,13.25,106.0,8.0,68.1,13e5908b
Karim Sadiq,2011/12,3,3.0,63.0,140.0,21.0,Afghanistan,15.36,169.0,11.0,92.07,13e5908b
Karim Sadiq,2012/13,4,4.0,69.0,101.47,17.25,Afghanistan,15.87,238.0,15.0,94.42,13e5908b
Karim Sadiq,2013/14,8,8.0,57.0,75.0,7.12,Afghanistan,12.82,295.0,23.0,90.53,13e5908b
Karim Sadiq,2015/16,11,11.0,210.0,125.0,19.09,Afghanistan,14.85,505.0,34.0,96.28,13e5908b
Karim Sadiq,2017/18,2,2.0,33.0,89.18,16.5,Afghanistan,14.94,538.0,36.0,95.26,13e5908b
Karma Dorji,2023,4,2.0,6.0,200.0,6.0,Bhutan,6.0,6.0,2.0,200.0,80058153
Karma Dorji,2023/24,2,1.0,0.0,0.0,0.0,Bhutan,4.0,6.0,3.0,100.0,80058153
Karma Dorji,2024/25,3,1.0,4.0,200.0,4.0,Bhutan,4.0,10.0,4.0,133.33,80058153
Karthik Pillai,2022,2,0.0,0.0,0.0,0.0,Bulgaria,0.0,0.0,0.0,0.0,fa549641
Karweng NG,2018/19,4,3.0,21.0,70.0,7.0,Philippines,7.0,21.0,3.0,70.0,6af3f1e6
Kashif Abbas,2023,3,3.0,38.0,95.0,12.66,Saudi Arabia,12.66,38.0,3.0,95.0,63578359
Kashif Abbas,2024,3,3.0,26.0,144.44,8.66,Saudi Arabia,10.66,64.0,6.0,119.72,63578359
Kashif Daud,2021/22,12,9.0,85.0,173.46,17.0,United Arab Emirates,17.0,85.0,9.0,173.46,24fcd95d
Kashif Daud,2022,2,2.0,1.0,50.0,1.0,United Arab Emirates,14.09,86.0,11.0,111.73,24fcd95d
Kashif Daud,2022/23,2,2.0,15.0,83.33,7.5,United Arab Emirates,13.08,101.0,13.0,102.26,24fcd95d
Kashif Siddique,2022/23,7,7.0,91.0,98.91,13.0,Saudi Arabia,13.0,91.0,7.0,98.91,2513b4fe
Kashif Siddique,2023/24,4,4.0,163.0,177.17,40.75,Saudi Arabia,23.09,254.0,11.0,138.04,2513b4fe
Kau Qalo,2024,2,2.0,26.0,86.66,13.0,Fiji,13.0,26.0,2.0,86.66,3d9cd1b1
Khaibar Deldar,2021,4,3.0,7.0,70.0,2.33,Hungary,2.33,7.0,3.0,70.0,032c7eab
Khaibar Deldar,2022,11,11.0,147.0,116.66,13.36,Hungary,11.0,154.0,14.0,93.33,032c7eab
Khalander Mustafa,2023,2,0.0,0.0,0.0,0.0,Saudi Arabia,0.0,0.0,0.0,0.0,df6534ac
Khalander Mustafa,2023/24,4,1.0,4.0,400.0,4.0,Saudi Arabia,4.0,4.0,1.0,200.0,df6534ac
Khalid Ahmadi,2020,4,3.0,39.0,278.57,39.0,Belgium,39.0,39.0,3.0,278.57,cf0b9a0d
Khalid Ahmadi,2021,5,3.0,34.0,147.82,34.0,Belgium,36.5,73.0,6.0,213.2,cf0b9a0d
Khalid Ahmadi,2022,6,5.0,31.0,119.23,15.5,Belgium,26.95,104.0,11.0,181.87,cf0b9a0d
Khalid Ahmadi,2023,3,3.0,14.0,116.66,4.66,Belgium,22.18,118.0,14.0,165.57,cf0b9a0d
Khalid Ahmadi,2024,16,9.0,101.0,168.33,20.2,Belgium,21.4,219.0,23.0,166.12,cf0b9a0d
Khalid Kail,2023/24,3,3.0,88.0,107.31,44.0,Oman,44.0,88.0,3.0,107.31,3ee90b67
Khalid Kail,2024,18,15.0,206.0,111.95,17.16,Oman,21.63,294.0,18.0,109.63,3ee90b67
Khalid Latif,2008/09,1,1.0,0.0,0.0,0.0,Pakistan,0.0,0.0,1.0,0.0,5eea345c
Khalid Latif,2009/10,2,2.0,10.0,71.42,5.0,Pakistan,3.33,10.0,3.0,35.71,5eea345c
Khalid Latif,2010,2,2.0,20.0,133.33,10.0,Pakistan,6.0,30.0,5.0,68.25,5eea345c
Khalid Latif,2012,2,2.0,4.0,22.22,2.0,Pakistan,4.86,34.0,7.0,56.74,5eea345c
Khalid Latif,2015/16,2,2.0,49.0,102.08,24.5,Pakistan,9.22,83.0,9.0,65.81,5eea345c
Khalid Latif,2016,1,1.0,59.0,140.47,59.0,Pakistan,14.2,142.0,10.0,78.25,5eea345c
Khalid Latif,2016/17,3,3.0,95.0,107.95,47.5,Pakistan,21.88,237.0,13.0,82.5,5eea345c
Khalid Shah,2023/24,8,8.0,116.0,109.43,14.5,United Arab Emirates,14.5,116.0,8.0,109.43,9e432a38
Khalid Zahid,2021,7,6.0,84.0,135.48,16.8,Sweden,16.8,84.0,6.0,135.48,5c93efb1
Khalid Zahid,2022,5,4.0,37.0,127.58,12.33,Sweden,15.01,121.0,10.0,131.53,5c93efb1
Khalid Zahid,2023,4,2.0,15.0,88.23,7.5,Sweden,13.76,136.0,12.0,117.1,5c93efb1
Khalid Zahid,2024,4,3.0,39.0,229.41,13.0,Sweden,13.61,175.0,15.0,145.18,5c93efb1
Khan Arbaaz,2022/23,2,2.0,17.0,73.91,8.5,Lesotho,8.5,17.0,2.0,73.91,b84be97f
Khawar Ali,2015,1,1.0,21.0,80.76,21.0,Oman,21.0,21.0,1.0,80.76,934b36a6
Khawar Ali,2015/16,9,8.0,145.0,93.54,18.12,Oman,18.44,166.0,9.0,87.15,934b36a6
Khawar Ali,2016/17,4,4.0,48.0,80.0,12.0,Oman,16.46,214.0,13.0,84.77,934b36a6
Khawar Ali,2018/19,2,2.0,7.0,46.66,3.5,Oman,14.73,221.0,15.0,75.24,934b36a6
Khawar Ali,2019/20,16,16.0,380.0,109.51,27.14,Oman,21.14,601.0,31.0,82.09,934b36a6
Khawar Ali,2021/22,9,4.0,25.0,78.12,8.33,Oman,19.67,626.0,35.0,81.43,934b36a6
Khawar Zafar,2019/20,2,1.0,5.0,166.66,5.0,Saudi Arabia,5.0,5.0,1.0,166.66,c7cf22bf
Khin Aye,2023,4,4.0,3.0,10.34,0.75,Myanmar,0.75,3.0,4.0,10.34,ad2efd29
Khin Aye,2023/24,3,3.0,30.0,46.87,10.0,Myanmar,4.71,33.0,7.0,28.6,ad2efd29
Khin Aye,2024,6,6.0,44.0,49.43,11.0,Myanmar,7.62,77.0,13.0,35.55,ad2efd29
Khizar Hayat,2019/20,9,8.0,104.0,125.3,17.33,Malaysia,17.33,104.0,8.0,125.3,78bbeba1
Khizar Hayat,2021,2,2.0,6.0,40.0,3.0,Malaysia,14.46,110.0,10.0,82.65,78bbeba1
Khizar Hayat,2022,9,3.0,37.0,142.3,12.33,Malaysia,13.97,147.0,13.0,102.53,78bbeba1
Khizar Hayat,2022/23,7,2.0,30.0,111.11,15.0,Malaysia,14.11,177.0,15.0,104.68,78bbeba1
Khizar Hayat,2023,8,5.0,30.0,88.23,7.5,Malaysia,12.46,207.0,20.0,101.39,78bbeba1
Khizar Hayat,2023/24,6,4.0,27.0,69.23,27.0,Malaysia,14.88,234.0,24.0,96.03,78bbeba1
Khizar Hayat,2024,6,3.0,26.0,81.25,26.0,Malaysia,16.12,260.0,27.0,93.92,78bbeba1
Khizer Ahmed,2019,5,4.0,32.0,68.08,16.0,Norway,16.0,32.0,4.0,68.08,723ca856
Khizer Ahmed,2022,4,4.0,47.0,77.04,11.75,Norway,13.88,79.0,8.0,72.56,723ca856
Khizer Ahmed,2024,8,8.0,232.0,141.46,33.14,Norway,23.51,311.0,16.0,95.53,723ca856
Khurram Chohan,2009/10,4,4.0,18.0,128.57,9.0,Canada,9.0,18.0,4.0,128.57,796e4140
Khurram Khan,2013/14,3,3.0,73.0,100.0,24.33,United Arab Emirates,24.33,73.0,3.0,100.0,ae6746e0
Khurram Manzoor,2015/16,3,3.0,11.0,40.74,3.66,Pakistan,3.66,11.0,3.0,40.74,82c78845
Khurram Nawaz,2016/17,4,4.0,78.0,113.04,39.0,Oman,39.0,78.0,4.0,113.04,07ff32f5
Khurram Nawaz,2018/19,3,3.0,82.0,143.85,27.33,Oman,34.0,160.0,7.0,128.45,07ff32f5
Khurram Nawaz,2019/20,12,7.0,56.0,94.91,9.33,Oman,21.66,216.0,14.0,117.27,07ff32f5
Khurram Nawaz,2021/22,5,4.0,41.0,136.66,20.5,Oman,21.41,257.0,18.0,122.11,07ff32f5
Khurram Shahzad,2019/20,7,5.0,17.0,58.62,4.25,Qatar,4.25,17.0,5.0,58.62,85b0ccd1
Khushdil Shah,2019/20,1,1.0,8.0,72.72,8.0,Pakistan,8.0,8.0,1.0,72.72,fce581b5
Khushdil Shah,2020/21,8,8.0,122.0,112.96,24.4,Pakistan,22.58,130.0,9.0,92.84,fce581b5
Khushdil Shah,2021/22,4,3.0,58.0,103.57,29.0,Pakistan,24.18,188.0,12.0,96.42,fce581b5
Khushdil Shah,2022,11,10.0,121.0,116.34,17.28,Pakistan,21.05,309.0,22.0,101.4,fce581b5
Khushdil Shah,2023,3,3.0,35.0,97.22,11.66,Pakistan,19.92,344.0,25.0,100.56,fce581b5
Kim Daeyeon,2022/23,4,4.0,64.0,94.11,16.0,South Korea,16.0,64.0,4.0,94.11,4a51c045
Kim Daeyeon,2024,6,6.0,29.0,60.41,5.8,South Korea,9.88,93.0,10.0,77.26,4a51c045
Kuldeep,2022,5,5.0,140.0,130.84,28.0,Portugal,28.0,140.0,5.0,130.84,61c48027
Kuldeep,2023,9,9.0,276.0,184.0,34.5,Portugal,32.18,416.0,14.0,157.42,61c48027
Kuldeep Gurjar,2022/23,2,1.0,2.0,28.57,2.0,South Korea,2.0,2.0,1.0,28.57,2306b48a
Kuldeep Lal,2019,5,2.0,61.0,160.52,30.5,Spain,30.5,61.0,2.0,160.52,8a1d0222
Kuldeep Lal,2019/20,5,2.0,19.0,100.0,9.5,Spain,20.0,80.0,4.0,130.26,8a1d0222
Kuldeep Lal,2021,1,1.0,8.0,114.28,8.0,Spain,17.6,88.0,5.0,124.93,8a1d0222
Kuldeep Singh,2018/19,4,3.0,8.0,50.0,2.66,Philippines,2.66,8.0,3.0,50.0,8c483884
Kuldeep Yadav,2017,2,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,8d2c70ad
Kuldeep Yadav,2017/18,6,1.0,16.0,84.21,16.0,India,16.0,16.0,1.0,42.11,8d2c70ad
Kuldeep Yadav,2018,4,0.0,0.0,0.0,0.0,India,16.0,16.0,1.0,28.07,8d2c70ad
Kuldeep Yadav,2018/19,6,1.0,4.0,400.0,4.0,India,10.0,20.0,2.0,121.05,8d2c70ad
Kuldeep Yadav,2019/20,3,0.0,0.0,0.0,0.0,India,10.0,20.0,2.0,96.84,8d2c70ad
Kuldeep Yadav,2021,2,1.0,23.0,82.14,23.0,India,14.33,43.0,3.0,94.39,8d2c70ad
Kuldeep Yadav,2021/22,1,0.0,0.0,0.0,0.0,India,14.33,43.0,3.0,80.91,8d2c70ad
