Player,Mat,Inns,Dis,Ct,St,D/I,Season,Country,Country_right,player_id
RG Sharma,1,1.0,3.0,3.0,0.0,0.14285714285714285,2017,IND,India,740742ef
RG Sharma,16,16.0,10.0,10.0,0.0,0.2702702702702703,2017/18,IND,India,740742ef
RG Sharma,5,5.0,10.0,10.0,0.0,0.23809523809523808,2018,IND,India,740742ef
RG Sharma,10,10.0,16.0,16.0,0.0,0.3076923076923077,2018/19,IND,India,740742ef
RG Sharma,2,2.0,16.0,16.0,0.0,0.2962962962962963,2019,IND,India,740742ef
RG Sharma,12,12.0,21.0,21.0,0.0,0.3181818181818182,2019/20,IND,India,740742ef
RG Sharma,3,3.0,22.0,22.0,0.0,0.3188405797101449,2020/21,IND,India,740742ef
RG Sharma,14,14.0,31.0,31.0,0.0,0.37349397590361444,2021/22,IND,India,740742ef
RG Sharma,14,14.0,37.0,37.0,0.0,0.38144329896907214,2022,IND,India,740742ef
RG Sharma,9,9.0,39.0,39.0,0.0,0.36792452830188677,2022/23,IND,India,740742ef
RG Sharma,3,3.0,41.0,41.0,0.0,0.3761467889908257,2023/24,IND,India,740742ef
RG Sharma,8,8.0,46.0,46.0,0.0,0.39316239316239315,2024,IND,India,740742ef
RGA Amah,4,4.0,1.0,1.0,0.0,0.25,2021/22,CAM,Cameroon,90f9aedf
RGA Amah,3,3.0,1.0,1.0,0.0,0.14285714285714285,2022,CAM,Cameroon,90f9aedf
RGA Amah,7,7.0,1.0,1.0,0.0,0.07142857142857142,2022/23,CAM,Cameroon,90f9aedf
RGA Amah,3,3.0,1.0,1.0,0.0,0.058823529411764705,2023/24,CAM,Cameroon,90f9aedf
RHO Saunders,2,2.0,0.0,0.0,0.0,0.0,2022,NOR,Norway,60bb8160
RI Ahmed,2,2.0,0.0,0.0,0.0,0.0,2015,NED,Netherlands,fa859d3c
RJ Campbell,3,3.0,1.0,1.0,0.0,0.3333333333333333,2015/16,HKG,Hong Kong,f6993a56
RJ Gleeson,6,6.0,4.0,4.0,0.0,0.6666666666666666,2022,ENG,England,402f8494
RJ Hatchman,1,1.0,0.0,0.0,0.0,0.0,2019/20,GIBR,Gibraltar,01c05b6c
RJ Hatchman,4,4.0,0.0,0.0,0.0,0.0,2021,GIBR,Gibraltar,01c05b6c
RJ Hatchman,7,7.0,1.0,1.0,0.0,0.08333333333333333,2022,GIBR,Gibraltar,01c05b6c
RJ Hatchman,4,4.0,1.0,1.0,0.0,0.0625,2023,GIBR,Gibraltar,01c05b6c
RJ Peterson,1,1.0,1.0,1.0,0.0,1.0,2014/15,SA,South Africa,26ff4c29
RJ Ranpura,1,1.0,0.0,0.0,0.0,0.0,2015,OMA,Oman,c024db94
RJ Ranpura,2,1.0,0.0,0.0,0.0,0.0,2015/16,OMA,Oman,c024db94
RJ Trott,6,6.0,0.0,0.0,0.0,0.0,2019,BER,Bermuda,52f96571
RJ Trott,6,6.0,0.0,0.0,0.0,0.0,2019/20,BER,Bermuda,52f96571
RJ Trott,6,6.0,2.0,2.0,0.0,0.1111111111111111,2021/22,BER,Bermuda,52f96571
RJG Palmer,1,1.0,0.0,0.0,0.0,0.0,2019,JER,Jersey,bc6f8328
RJG Palmer,1,1.0,0.0,0.0,0.0,0.0,2019/20,JER,Jersey,bc6f8328
RJG Palmer,2,2.0,0.0,0.0,0.0,0.0,2021/22,JER,Jersey,bc6f8328
RJG Palmer,3,3.0,2.0,2.0,0.0,0.2857142857142857,2022,JER,Jersey,bc6f8328
RJG Palmer,3,3.0,2.0,2.0,0.0,0.2,2023,JER,Jersey,bc6f8328
RJW Topley,1,1.0,0.0,0.0,0.0,0.0,2015,ENG,England,8db7f47f
RJW Topley,5,5.0,1.0,1.0,0.0,0.16666666666666666,2015/16,ENG,England,8db7f47f
RJW Topley,4,4.0,1.0,1.0,0.0,0.1,2021/22,ENG,England,8db7f47f
RJW Topley,9,9.0,5.0,5.0,0.0,0.2631578947368421,2022,ENG,England,8db7f47f
RJW Topley,3,3.0,5.0,5.0,0.0,0.22727272727272727,2022/23,ENG,England,8db7f47f
RJW Topley,3,3.0,6.0,6.0,0.0,0.24,2023/24,ENG,England,8db7f47f
RJW Topley,9,9.0,6.0,6.0,0.0,0.17647058823529413,2024,ENG,England,8db7f47f
RK Kiseto,8,8.0,3.0,3.0,0.0,0.375,2021/22,TAN,Tanzania,780d1997
RK Kiseto,1,1.0,4.0,4.0,0.0,0.4444444444444444,2022,TAN,Tanzania,780d1997
RK Kiseto,4,4.0,5.0,5.0,0.0,0.38461538461538464,2022/23,TAN,Tanzania,780d1997
RK Paudel,1,1.0,0.0,0.0,0.0,0.0,2018/19,NEP,Nepal,1a3cc554
RK Paudel,5,5.0,1.0,1.0,0.0,0.16666666666666666,2019,NEP,Nepal,1a3cc554
RK Paudel,5,5.0,4.0,4.0,0.0,0.36363636363636365,2019/20,NEP,Nepal,1a3cc554
RK Paudel,5,5.0,7.0,7.0,0.0,0.4375,2021/22,NEP,Nepal,1a3cc554
RK Paudel,5,5.0,7.0,7.0,0.0,0.3333333333333333,2022,NEP,Nepal,1a3cc554
RK Paudel,3,3.0,8.0,8.0,0.0,0.3333333333333333,2023,NEP,Nepal,1a3cc554
RK Paudel,19,19.0,24.0,24.0,0.0,0.5581395348837209,2023/24,NEP,Nepal,1a3cc554
RK Paudel,13,13.0,29.0,29.0,0.0,0.5178571428571429,2024,NEP,Nepal,1a3cc554
RK Paudel,3,3.0,31.0,31.0,0.0,0.5254237288135594,2024/25,NEP,Nepal,1a3cc554
RK Singh,5,5.0,3.0,3.0,0.0,0.6,2023,IND,India,0a509d6b
RK Singh,10,10.0,7.0,7.0,0.0,0.4666666666666667,2023/24,IND,India,0a509d6b
RK Singh,8,8.0,17.0,17.0,0.0,0.7391304347826086,2024,IND,India,0a509d6b
RK Singh,3,3.0,18.0,18.0,0.0,0.6923076923076923,2024/25,IND,India,0a509d6b
RL Chase,6,6.0,1.0,1.0,0.0,0.16666666666666666,2021/22,WI,West Indies,3feda4fa
RL Chase,2,2.0,2.0,2.0,0.0,0.25,2022/23,WI,West Indies,3feda4fa
RL Chase,2,2.0,3.0,3.0,0.0,0.3,2023,WI,West Indies,3feda4fa
RL Chase,1,1.0,4.0,4.0,0.0,0.36363636363636365,2023/24,WI,West Indies,3feda4fa
RL Chase,11,11.0,8.0,8.0,0.0,0.36363636363636365,2024,WI,West Indies,3feda4fa
RL Chase,3,3.0,9.0,9.0,0.0,0.36,2024/25,WI,West Indies,3feda4fa
RL Vitas,9,9.0,0.0,0.0,0.0,0.0,2022,SRB,Serbia,869f61bc
RLB Rambukwella,1,1.0,0.0,0.0,0.0,0.0,2016,SL,Sri Lanka,5a892f36
RM Dorji,1,1.0,0.0,0.0,0.0,0.0,2019/20,BHU,Bhutan,3d7f02d4
RM Dorji,6,6.0,2.0,2.0,0.0,0.2857142857142857,2022,BHU,Bhutan,3d7f02d4
RM Dorji,8,8.0,3.0,3.0,0.0,0.2,2023/24,BHU,Bhutan,3d7f02d4
RM Dorji,5,5.0,3.0,3.0,0.0,0.15,2024/25,BHU,Bhutan,3d7f02d4
RM Koda,6,6.0,2.0,2.0,0.0,0.3333333333333333,2022/23,INA,Indonesia,f0a45427
RM Koda,3,3.0,5.0,5.0,0.0,0.5555555555555556,2023,INA,Indonesia,f0a45427
RM Koda,15,15.0,9.0,9.0,0.0,0.375,2023/24,INA,Indonesia,f0a45427
RM Koda,12,12.0,12.0,12.0,0.0,0.3333333333333333,2024,INA,Indonesia,f0a45427
RM Koda,4,4.0,13.0,13.0,0.0,0.325,2024/25,INA,Indonesia,f0a45427
RM Scott,2,2.0,0.0,0.0,0.0,0.0,2021/22,USA,United States of America,7febdb69
RM Siri,4,4.0,0.0,0.0,0.0,0.0,2019/20,Arg,Argentina,f1737607
RM Siri,6,6.0,4.0,4.0,0.0,0.4,2021/22,Arg,Argentina,f1737607
RML Taylor,1,1.0,2.0,2.0,0.0,2.0,2015,SCOT,Scotland,7fa2ab1f
RML Taylor,4,4.0,4.0,4.0,0.0,0.8,2015/16,SCOT,Scotland,7fa2ab1f
RN Patel,2,2.0,1.0,1.0,0.0,0.5,2019/20,KENYA,Kenya,db1bf9c2
RN Patel,7,6.0,6.0,6.0,0.0,0.75,2021,KENYA,Kenya,db1bf9c2
RN Patel,6,6.0,8.0,8.0,0.0,0.5714285714285714,2021/22,KENYA,Kenya,db1bf9c2
RN Patel,4,4.0,10.0,10.0,0.0,0.5555555555555556,2022,KENYA,Kenya,db1bf9c2
RN Patel,5,4.0,12.0,12.0,0.0,0.5454545454545454,2022/23,KENYA,Kenya,db1bf9c2
RN Patel,10,10.0,19.0,19.0,0.0,0.59375,2023,KENYA,Kenya,db1bf9c2
RN Patel,10,10.0,22.0,22.0,0.0,0.5238095238095238,2023/24,KENYA,Kenya,db1bf9c2
RN Patel,7,7.0,26.0,26.0,0.0,0.5306122448979592,2024,KENYA,Kenya,db1bf9c2
RN Patel,5,5.0,29.0,29.0,0.0,0.5370370370370371,2024/25,KENYA,Kenya,db1bf9c2
RN ten Doeschate,1,0.0,0.0,0.0,0.0,NaN,2018,NED,Netherlands,4ec07775
RN ten Doeschate,3,3.0,1.0,1.0,0.0,0.3333333333333333,2018/19,NED,Netherlands,4ec07775
RN ten Doeschate,9,9.0,1.0,1.0,0.0,0.08333333333333333,2019/20,NED,Netherlands,4ec07775
RN ten Doeschate,2,2.0,1.0,1.0,0.0,0.07142857142857142,2021/22,NED,Netherlands,4ec07775
ROC Dunka,3,3.0,0.0,0.0,0.0,0.0,2023/24,CAY,Cayman Islands,762f43b7
RP Burl,2,2.0,2.0,2.0,0.0,1.0,2017/18,ZIM,Zimbabwe,b08252b8
RP Burl,2,2.0,2.0,2.0,0.0,0.5,2018,ZIM,Zimbabwe,b08252b8
RP Burl,8,8.0,10.0,10.0,0.0,0.8333333333333334,2019,ZIM,Zimbabwe,b08252b8
RP Burl,4,4.0,10.0,10.0,0.0,0.625,2019/20,ZIM,Zimbabwe,b08252b8
RP Burl,6,6.0,12.0,12.0,0.0,0.5454545454545454,2020/21,ZIM,Zimbabwe,b08252b8
RP Burl,12,12.0,21.0,21.0,0.0,0.6176470588235294,2021,ZIM,Zimbabwe,b08252b8
RP Burl,13,13.0,23.0,23.0,0.0,0.48936170212765956,2022,ZIM,Zimbabwe,b08252b8
RP Burl,11,11.0,29.0,29.0,0.0,0.5,2022/23,ZIM,Zimbabwe,b08252b8
RP Burl,16,16.0,39.0,39.0,0.0,0.527027027027027,2023/24,ZIM,Zimbabwe,b08252b8
RP Burl,3,3.0,40.0,40.0,0.0,0.5194805194805194,2024,ZIM,Zimbabwe,b08252b8
RP Burl,5,5.0,41.0,41.0,0.0,0.5,2024/25,ZIM,Zimbabwe,b08252b8
RP Magar,1,1.0,0.0,0.0,0.0,0.0,2014/15,NEP,Nepal,95bcba19
RP Magar,5,5.0,0.0,0.0,0.0,0.0,2015,NEP,Nepal,95bcba19
RP Meredith,3,3.0,0.0,0.0,0.0,0.0,2020/21,AUS,Australia,64775749
RP Meredith,2,2.0,0.0,0.0,0.0,0.0,2021,AUS,Australia,64775749
RP Meredith,1,1.0,0.0,0.0,0.0,0.0,2024,AUS,Australia,64775749
RP Mitchell,5,5.0,2.0,2.0,0.0,0.4,2021/22,Bhm,Bahamas,fc30a5b7
RR Bastiansz,2,2.0,3.0,3.0,0.0,1.5,2022,MLT,Malta,5365f10f
RR Bastiansz,3,3.0,6.0,6.0,0.0,1.2,2023,MLT,Malta,5365f10f
RR Behera,2,2.0,4.0,4.0,0.0,2.0,2021/22,USA,United States of America,e0672ff4
RR Emrit,1,1.0,0.0,0.0,0.0,0.0,2017/18,WI,West Indies,e7de4f6b
RR Emrit,3,3.0,0.0,0.0,0.0,0.0,2018,WI,West Indies,e7de4f6b
RR Hendricks,5,5.0,3.0,3.0,0.0,0.6,2014/15,SA,South Africa,b8cc58c9
RR Hendricks,1,1.0,3.0,3.0,0.0,0.5,2016/17,SA,South Africa,b8cc58c9
RR Hendricks,3,3.0,3.0,3.0,0.0,0.3333333333333333,2017,SA,South Africa,b8cc58c9
RR Hendricks,3,3.0,3.0,3.0,0.0,0.25,2017/18,SA,South Africa,b8cc58c9
RR Hendricks,1,1.0,4.0,4.0,0.0,0.3076923076923077,2018,SA,South Africa,b8cc58c9
RR Hendricks,7,7.0,7.0,7.0,0.0,0.35,2018/19,SA,South Africa,b8cc58c9
RR Hendricks,3,3.0,8.0,8.0,0.0,0.34782608695652173,2019/20,SA,South Africa,b8cc58c9
RR Hendricks,5,5.0,11.0,11.0,0.0,0.39285714285714285,2020/21,SA,South Africa,b8cc58c9
RR Hendricks,8,8.0,14.0,14.0,0.0,0.3888888888888889,2021,SA,South Africa,b8cc58c9
RR Hendricks,4,4.0,17.0,17.0,0.0,0.425,2021/22,SA,South Africa,b8cc58c9
RR Hendricks,8,8.0,20.0,20.0,0.0,0.4166666666666667,2022,SA,South Africa,b8cc58c9
RR Hendricks,3,3.0,22.0,22.0,0.0,0.43137254901960786,2022/23,SA,South Africa,b8cc58c9
RR Hendricks,5,5.0,25.0,25.0,0.0,0.44642857142857145,2023/24,SA,South Africa,b8cc58c9
RR Hendricks,15,15.0,32.0,32.0,0.0,0.4507042253521127,2024,SA,South Africa,b8cc58c9
RR Hendricks,2,2.0,32.0,32.0,0.0,0.4383561643835616,2024/25,SA,South Africa,b8cc58c9
RR Joshi,3,3.0,1.0,1.0,0.0,0.3333333333333333,2021/22,CAN,Canada,a323465c
RR Joshi,4,4.0,1.0,1.0,0.0,0.14285714285714285,2024,CAN,Canada,a323465c
RR Pant,1,1.0,1.0,1.0,0.0,1.0,2016/17,IND,India,919a3be2
RR Pant,1,1.0,1.0,1.0,0.0,0.5,2017,IND,India,919a3be2
RR Pant,2,2.0,2.0,2.0,0.0,0.5,2017/18,IND,India,919a3be2
RR Pant,11,11.0,3.0,3.0,0.0,0.2,2018/19,IND,India,919a3be2
RR Pant,3,3.0,6.0,6.0,0.0,0.3333333333333333,2019,IND,India,919a3be2
RR Pant,10,9.0,11.0,7.0,4.0,0.4074074074074074,2019/20,IND,India,919a3be2
RR Pant,5,5.0,14.0,9.0,5.0,0.4375,2020/21,IND,India,919a3be2
RR Pant,10,10.0,20.0,13.0,7.0,0.47619047619047616,2021/22,IND,India,919a3be2
RR Pant,16,15.0,31.0,23.0,8.0,0.543859649122807,2022,IND,India,919a3be2
RR Pant,7,7.0,36.0,27.0,9.0,0.5625,2022/23,IND,India,919a3be2
RR Pant,10,10.0,51.0,40.0,11.0,0.6891891891891891,2024,IND,India,919a3be2
RR Patel,3,3.0,2.0,2.0,0.0,0.6666666666666666,2019,KENYA,Kenya,7fa6bd8e
RR Patel,5,5.0,6.0,6.0,0.0,0.75,2019/20,KENYA,Kenya,7fa6bd8e
RR Patel,6,6.0,6.0,6.0,0.0,0.42857142857142855,2021/22,KENYA,Kenya,7fa6bd8e
RR Patel,9,9.0,13.0,13.0,0.0,0.5652173913043478,2022,KENYA,Kenya,7fa6bd8e
RR Patel,6,6.0,19.0,19.0,0.0,0.6551724137931034,2022/23,KENYA,Kenya,7fa6bd8e
RR Patel,10,10.0,27.0,27.0,0.0,0.6923076923076923,2023,KENYA,Kenya,7fa6bd8e
RR Patel,6,6.0,28.0,28.0,0.0,0.6222222222222222,2023/24,KENYA,Kenya,7fa6bd8e
RR Patel,9,9.0,33.0,33.0,0.0,0.6111111111111112,2024,KENYA,Kenya,7fa6bd8e
RR Patel,6,6.0,37.0,37.0,0.0,0.6166666666666667,2024/25,KENYA,Kenya,7fa6bd8e
RR Rossouw,6,6.0,3.0,3.0,0.0,0.5,2014/15,SA,South Africa,cad00a4d
RR Rossouw,4,4.0,8.0,8.0,0.0,0.8,2015,SA,South Africa,cad00a4d
RR Rossouw,5,5.0,9.0,9.0,0.0,0.6,2015/16,SA,South Africa,cad00a4d
RR Rossouw,3,3.0,10.0,10.0,0.0,0.5555555555555556,2022,SA,South Africa,cad00a4d
RR Rossouw,11,11.0,13.0,13.0,0.0,0.4482758620689655,2022/23,SA,South Africa,cad00a4d
RR Saun,3,3.0,0.0,0.0,0.0,0.0,2024,CRC,Costa Rica,acb6ee37
RR Sharan,5,5.0,2.0,2.0,0.0,0.4,2023,CAM,Cambodia,7cff331d
RR Sharan,13,12.0,6.0,6.0,0.0,0.35294117647058826,2023/24,CAM,Cambodia,7cff331d
RR Sharan,4,4.0,6.0,6.0,0.0,0.2857142857142857,2024,CAM,Cambodia,7cff331d
RS Fernando,1,1.0,2.0,2.0,0.0,2.0,2023,SL,Sri Lanka,24d72446
RSK Samson,2,2.0,0.0,0.0,0.0,0.0,2022,VAN,Vanuatu,2999e5b3
RTM Mendis,2,2.0,0.0,0.0,0.0,0.0,2021,SL,Sri Lanka,1be67d37
RTM Mendis,2,2.0,1.0,1.0,0.0,0.25,2024,SL,Sri Lanka,1be67d37
RV Uthappa,2,2.0,1.0,1.0,0.0,0.5,2015,IND,India,1c17e270
RV Viraj,4,4.0,0.0,0.0,0.0,0.0,2024,CAM,Cambodia,a744d530
RW Chakabva,1,1.0,0.0,0.0,0.0,0.0,2015,ZIM,Zimbabwe,2f0d7e4a
RW Chakabva,2,2.0,0.0,0.0,0.0,0.0,2015/16,ZIM,Zimbabwe,2f0d7e4a
RW Chakabva,3,3.0,1.0,1.0,0.0,0.16666666666666666,2019,ZIM,Zimbabwe,2f0d7e4a
RW Chakabva,4,4.0,4.0,4.0,0.0,0.4,2019/20,ZIM,Zimbabwe,2f0d7e4a
RW Chakabva,14,14.0,10.0,10.0,0.0,0.4166666666666667,2021,ZIM,Zimbabwe,2f0d7e4a
RW Chakabva,15,15.0,24.0,23.0,1.0,0.6153846153846154,2022,ZIM,Zimbabwe,2f0d7e4a
RW Chakabva,8,8.0,29.0,27.0,2.0,0.6170212765957447,2022/23,ZIM,Zimbabwe,2f0d7e4a
Raag Kapur,4,4.0,2.0,2.0,0.0,0.5,2019/20,HKG,Hong Kong,296358c9
Raag Kapur,2,2.0,2.0,2.0,0.0,0.3333333333333333,2022/23,HKG,Hong Kong,296358c9
Raag Kapur,1,1.0,2.0,2.0,0.0,0.2857142857142857,2023/24,HKG,Hong Kong,296358c9
Raaz Mohammad,4,4.0,2.0,2.0,0.0,0.5,2021,FIN,Finland,f83b77f9
Raaz Mohammad,7,7.0,3.0,3.0,0.0,0.2727272727272727,2022,FIN,Finland,f83b77f9
Raaz Mohammad,5,5.0,5.0,5.0,0.0,0.3125,2023,FIN,Finland,f83b77f9
Raaz Mohammad,5,5.0,5.0,5.0,0.0,0.23809523809523808,2024,FIN,Finland,f83b77f9
Rafaqat Ali,1,1.0,0.0,0.0,0.0,0.0,2023,NOR,Norway,b3f90695
Rafatullah Mohmand,3,3.0,0.0,0.0,0.0,0.0,2015/16,PAK,Pakistan,9211d267
Rafiullah,7,7.0,3.0,3.0,0.0,0.42857142857142855,2022/23,OMA,Oman,369cc49c
Rafiullah,6,6.0,9.0,9.0,0.0,0.6923076923076923,2023,OMA,Oman,369cc49c
Rafiullah,3,3.0,10.0,10.0,0.0,0.625,2023/24,OMA,Oman,369cc49c
Rafiullah,16,16.0,20.0,20.0,0.0,0.625,2024,OMA,Oman,369cc49c
Rahat Ali,2,2.0,1.0,1.0,0.0,0.5,2023,CZK-R,Czech Republic,3cc13c68
Rahat Ali,4,4.0,2.0,2.0,0.0,0.3333333333333333,2024,CZK-R,Czech Republic,3cc13c68
Rahel Khan,7,7.0,2.0,2.0,0.0,0.2857142857142857,2021,SWE,Sweden,c443b748
Rahman Ademi,2,2.0,0.0,0.0,0.0,0.0,2019/20,SRB,Serbia,a9fd6ca3
Rahman Ademi,4,3.0,0.0,0.0,0.0,0.0,2023,SRB,Serbia,a9fd6ca3
Rahman Ademi,3,3.0,0.0,0.0,0.0,0.0,2024,SRB,Serbia,a9fd6ca3
Rahmanullah Gurbaz,4,4.0,2.0,2.0,0.0,0.5,2019,AFG,Afghanistan,0bacade8
Rahmanullah Gurbaz,6,6.0,5.0,4.0,1.0,0.5,2019/20,AFG,Afghanistan,0bacade8
Rahmanullah Gurbaz,3,3.0,7.0,6.0,1.0,0.5384615384615384,2020/21,AFG,Afghanistan,0bacade8
Rahmanullah Gurbaz,7,7.0,8.0,7.0,1.0,0.4,2021/22,AFG,Afghanistan,0bacade8
Rahmanullah Gurbaz,12,12.0,17.0,15.0,2.0,0.53125,2022,AFG,Afghanistan,0bacade8
Rahmanullah Gurbaz,9,9.0,22.0,20.0,2.0,0.5365853658536586,2022/23,AFG,Afghanistan,0bacade8
Rahmanullah Gurbaz,2,2.0,24.0,22.0,2.0,0.5581395348837209,2023,AFG,Afghanistan,0bacade8
Rahmanullah Gurbaz,12,12.0,33.0,29.0,4.0,0.6,2023/24,AFG,Afghanistan,0bacade8
Rahmanullah Gurbaz,8,8.0,39.0,35.0,4.0,0.6190476190476191,2024,AFG,Afghanistan,0bacade8
Rahmat Shah,1,1.0,0.0,0.0,0.0,0.0,2023/24,AFG,Afghanistan,f9c29fcd
Rahmatullah Mangal,4,4.0,1.0,1.0,0.0,0.25,2021,Fran,France,ec106638
Rahmatullah Mangal,5,5.0,3.0,3.0,0.0,0.3333333333333333,2022,Fran,France,ec106638
Rahmatullah Mangal,9,9.0,9.0,9.0,0.0,0.5,2023,Fran,France,ec106638
Rahmatullah Mangal,1,1.0,9.0,9.0,0.0,0.47368421052631576,2024,Fran,France,ec106638
Raja Adeel,5,5.0,1.0,1.0,0.0,0.2,2019/20,ESP,Spain,7ee25c46
Raja Adeel,3,3.0,2.0,2.0,0.0,0.25,2021,ESP,Spain,7ee25c46
Raja Adeel,8,8.0,2.0,2.0,0.0,0.125,2022,ESP,Spain,7ee25c46
Raja Adeel,4,4.0,3.0,3.0,0.0,0.15,2022/23,ESP,Spain,7ee25c46
Raja Adeel,7,7.0,4.0,4.0,0.0,0.14814814814814814,2024,ESP,Spain,7ee25c46
Raja Shoaib,4,4.0,4.0,3.0,1.0,1.0,2022/23,SKOR,South Korea,7b0ea09e
Raja Shoaib,6,6.0,4.0,3.0,1.0,0.4,2024,SKOR,South Korea,7b0ea09e
Rajab Hussain,2,2.0,0.0,0.0,0.0,0.0,2024,HKG,Hong Kong,b5a62769
Rajkumar Rajendran,3,3.0,0.0,0.0,0.0,0.0,2024,MAS,Malaysia,33ef1bd5
Rakibul Hasan,3,3.0,2.0,2.0,0.0,0.6666666666666666,2023,BAN,Italy,b75b7b09
Rakibul Hasan,3,3.0,2.0,2.0,0.0,0.6666666666666666,2023,BAN,Bangladesh,77768f72
Rakibul Hasan,8,7.0,0.0,0.0,0.0,0.0,2019,ITA,Italy,b75b7b09
Rakibul Hasan,8,7.0,0.0,0.0,0.0,0.0,2019,ITA,Bangladesh,77768f72
Ram Krishan,1,1.0,0.0,0.0,0.0,0.0,2023,EST,Estonia,b648094c
Ramanjot Singh,4,4.0,1.0,1.0,0.0,0.25,2022,SVN,Slovenia,a40710b9
Ramanjot Singh,1,1.0,1.0,1.0,0.0,0.2,2024,SVN,Slovenia,a40710b9
Rameez Khan,5,5.0,0.0,0.0,0.0,0.0,2024,ROM,Romania,ee86a890
Rameez Shahzad,5,5.0,3.0,3.0,0.0,0.6,2016/17,UAE,United Arab Emirates,e045c165
Rameez Shahzad,3,3.0,3.0,3.0,0.0,0.375,2017,UAE,United Arab Emirates,e045c165
Rameez Shahzad,3,3.0,3.0,3.0,0.0,0.2727272727272727,2018/19,UAE,United Arab Emirates,e045c165
Rameez Shahzad,4,4.0,4.0,4.0,0.0,0.26666666666666666,2019,UAE,United Arab Emirates,e045c165
Rameez Shahzad,7,7.0,8.0,8.0,0.0,0.36363636363636365,2019/20,UAE,United Arab Emirates,e045c165
Rasheed Ali Mamadkhel,6,6.0,2.0,2.0,0.0,0.3333333333333333,2024,SVN,Slovenia,72c38d77
Rasheed Rassam,2,2.0,0.0,0.0,0.0,0.0,2023,MDV,Maldives,bde62f47
Rasheed Rassam,1,1.0,0.0,0.0,0.0,0.0,2023/24,MDV,Maldives,bde62f47
Rashid Khan,14,14.0,5.0,5.0,0.0,0.35714285714285715,2015/16,AFG,Afghanistan,5f547c8b
Rashid Khan,14,14.0,5.0,5.0,0.0,0.35714285714285715,2015/16,AFG,ICC World XI,5f547c8b
Rashid Khan,14,14.0,5.0,5.0,0.0,0.35714285714285715,2015/16,AFG,Nepal,69cccff3
Rashid Khan,10,10.0,8.0,8.0,0.0,0.3333333333333333,2016/17,AFG,Afghanistan,5f547c8b
Rashid Khan,10,10.0,8.0,8.0,0.0,0.3333333333333333,2016/17,AFG,ICC World XI,5f547c8b
Rashid Khan,10,10.0,8.0,8.0,0.0,0.3333333333333333,2016/17,AFG,Nepal,69cccff3
Rashid Khan,3,3.0,8.0,8.0,0.0,0.2962962962962963,2017,AFG,Afghanistan,5f547c8b
Rashid Khan,3,3.0,8.0,8.0,0.0,0.2962962962962963,2017,AFG,ICC World XI,5f547c8b
Rashid Khan,3,3.0,8.0,8.0,0.0,0.2962962962962963,2017,AFG,Nepal,69cccff3
Rashid Khan,2,2.0,8.0,8.0,0.0,0.27586206896551724,2017/18,AFG,Afghanistan,5f547c8b
Rashid Khan,2,2.0,8.0,8.0,0.0,0.27586206896551724,2017/18,AFG,ICC World XI,5f547c8b
Rashid Khan,2,2.0,8.0,8.0,0.0,0.27586206896551724,2017/18,AFG,Nepal,69cccff3
Rashid Khan,3,3.0,8.0,8.0,0.0,0.25,2018/19,AFG,Afghanistan,5f547c8b
Rashid Khan,3,3.0,8.0,8.0,0.0,0.25,2018/19,AFG,ICC World XI,5f547c8b
Rashid Khan,3,3.0,8.0,8.0,0.0,0.25,2018/19,AFG,Nepal,69cccff3
Rashid Khan,4,4.0,12.0,12.0,0.0,0.3333333333333333,2019,AFG,Afghanistan,5f547c8b
Rashid Khan,4,4.0,12.0,12.0,0.0,0.3333333333333333,2019,AFG,ICC World XI,5f547c8b
Rashid Khan,4,4.0,12.0,12.0,0.0,0.3333333333333333,2019,AFG,Nepal,69cccff3
Rashid Khan,6,6.0,17.0,17.0,0.0,0.40476190476190477,2019/20,AFG,Afghanistan,5f547c8b
Rashid Khan,6,6.0,17.0,17.0,0.0,0.40476190476190477,2019/20,AFG,ICC World XI,5f547c8b
Rashid Khan,6,6.0,17.0,17.0,0.0,0.40476190476190477,2019/20,AFG,Nepal,69cccff3
Rashid Khan,3,3.0,17.0,17.0,0.0,0.37777777777777777,2020/21,AFG,Afghanistan,5f547c8b
Rashid Khan,3,3.0,17.0,17.0,0.0,0.37777777777777777,2020/21,AFG,ICC World XI,5f547c8b
Rashid Khan,3,3.0,17.0,17.0,0.0,0.37777777777777777,2020/21,AFG,Nepal,69cccff3
Rashid Khan,7,7.0,17.0,17.0,0.0,0.3269230769230769,2021/22,AFG,Afghanistan,5f547c8b
Rashid Khan,7,7.0,17.0,17.0,0.0,0.3269230769230769,2021/22,AFG,ICC World XI,5f547c8b
Rashid Khan,7,7.0,17.0,17.0,0.0,0.3269230769230769,2021/22,AFG,Nepal,69cccff3
Rashid Khan,13,13.0,21.0,21.0,0.0,0.3230769230769231,2022,AFG,Afghanistan,5f547c8b
Rashid Khan,13,13.0,21.0,21.0,0.0,0.3230769230769231,2022,AFG,ICC World XI,5f547c8b
Rashid Khan,13,13.0,21.0,21.0,0.0,0.3230769230769231,2022,AFG,Nepal,69cccff3
Rashid Khan,9,9.0,27.0,27.0,0.0,0.36486486486486486,2022/23,AFG,Afghanistan,5f547c8b
Rashid Khan,9,9.0,27.0,27.0,0.0,0.36486486486486486,2022/23,AFG,ICC World XI,5f547c8b
Rashid Khan,9,9.0,27.0,27.0,0.0,0.36486486486486486,2022/23,AFG,Nepal,69cccff3
