player_id,Player,Mat,SR,Overs,Wkts,Econ,D/I
3957a70a,GP Meade,32,102.33,30.2,9.0,6.16,0.483
da3b91fd,Imran Khan,3,0.0,13.0,2.0,6.38,0.181
6ec13131,Shah Abrar Hussain,6,53.84,11.0,5.0,9.54,0.2
ddcb8503,Asif Iqbal,3,80.0,5.0,2.0,8.4,0.333
f56cd097,Rubel Hossain,28,55.55,96.3,28.0,9.45,0.037
b75b7b09,Rakibul Hasan,8,82.35,7.0,2.0,7.85,0.666
c439461b,Ahmed Hassan,11,139.01,0.0,0.0,0.0,0.19
f5b68485,K Pala,2,136.66,0.0,0.0,0.0,0.5
350bb1b1,AF Milne,53,96.51,180.5,61.0,8.42,0.215
87046e99,Gagandeep Singh,2,66.66,23.0,4.0,8.3,0.0
bafb9238,Usman Khan,10,128.57,59.5,28.0,6.26,0.1
8836fcac,M Mosehle,7,161.53,0.0,0.0,0.0,1.142
732c9016,JE Scott,4,57.14,9.0,2.0,6.33,0.0
03ecfde2,Shoaib Khan,6,75.0,0.0,0.0,0.0,0.0
b0f5175e,S Ramakrishnan,6,70.21,4.0,0.0,11.5,0.166
babc65d3,Parveen Kumar,7,42.85,26.0,8.0,5.19,0.0
3ed39f01,S Murari,8,93.75,29.0,6.0,4.41,0.125
07b6f54c,DDP D'Silva,10,89.04,0.0,0.0,0.0,0.4
38189be1,OD Hald,27,115.38,67.3,26.0,6.84,0.6
84dc72db,Junaid Siddique,7,147.22,218.5,75.0,7.57,0.186
85ec8e33,SS Iyer,51,136.12,0.2,0.0,6.0,0.326
2ef6c852,JM Joao,12,68.75,5.0,1.0,10.6,0.333
6fd0c8e1,JD Campbell,2,68.75,1.0,0.0,1.0,0.5
086f5984,Junaid Khan,9,75.0,27.0,8.0,8.74,0.0
fb59e5bc,Akash Babu,7,33.33,1.0,0.0,11.0,0.142
70d205c9,AT Rayudu,6,84.0,0.0,0.0,0.0,0.666
4a370769,Gagandeep Singh,2,66.66,4.0,0.0,7.25,0.0
5597338d,S Ravikumar,8,78.78,17.2,7.0,7.03,0.5
d3b1d991,Mukhtar Ghulami,15,102.61,0.0,0.0,0.0,0.8
1c4161b3,Bilal Safdar,9,84.88,11.0,3.0,5.36,0.555
00757ae7,K Suttisan,4,81.81,0.0,0.0,0.0,0.5
2687fff2,KC D'Souza,36,154.86,16.0,3.0,6.68,0.342
7b10c047,Mazhar Khan,5,39.28,0.0,0.0,0.0,0.0
16ddd36b,TD Chaoana,22,76.36,72.1,16.0,6.6,0.409
e64c10dd,VV Morea,5,79.54,0.0,0.0,0.0,0.0
865d671f,Tarun Yadav,3,127.27,3.5,2.0,5.47,0.0
498aacac,S Thanikaithasan,24,115.24,11.4,1.0,7.8,0.291
c0fca5eb,O Gholami,5,0.0,17.0,4.0,6.17,0.2
d9cdf81e,GY Prastama,4,69.23,0.0,0.0,0.0,0.25
c290033d,Ihsanullah,4,75.0,14.5,6.0,7.28,0.0
3fca55af,S Sohal,3,79.31,0.0,0.0,0.0,0.0
53bc7b84,Aftab Ahmed,11,128.08,5.0,1.0,8.2,0.363
1c8cd1c3,J Horrocks,15,93.61,35.0,9.0,8.65,0.133
8ad3d034,AB Mengoumou,8,33.33,5.1,1.0,13.93,0.125
a56f4b65,PL Mommsen,24,127.35,23.0,4.0,7.13,0.5
6d5bdc43,Nazril Rahman,13,98.52,19.0,4.0,9.78,0.461
d405c0d5,AM Hardie,10,131.57,26.0,7.0,8.8,0.4
9d6644a0,Muhammad Saqib,5,0.0,16.4,5.0,9.3,0.2
da3b91fd,Imran Khan,12,33.33,37.0,7.0,8.59,0.181
9e432a38,Khalid Shah,8,109.43,0.0,0.0,0.0,0.375
5500c675,PC Connell,9,57.14,25.3,10.0,6.11,0.375
e57d25fa,Jaison Jerome,9,29.41,25.0,1.0,10.12,0.222
2d03c3f8,C Cassell,1,33.33,1.0,0.0,19.0,1.0
dadbdb68,JA Duffy,14,94.44,40.0,11.0,7.77,0.461
2c25d4f5,D Padikkal,2,100.0,0.0,0.0,0.0,0.0
1ab8beda,T Rajiv,6,118.57,1.0,0.0,16.0,0.0
be0077ba,Junaid Khan,20,191.66,68.0,23.0,6.08,0.0
462d7c62,D Paterson,8,250.0,29.5,9.0,8.88,0.125
12f53be7,Abdul Rahman,1,50.0,10.0,4.0,7.2,1.0
90624d37,AJ Jabiri,18,59.91,0.0,0.0,0.0,0.437
5481bd91,J Hill,9,57.53,6.0,3.0,8.33,0.0
9d0344f3,Akif Raja,18,115.62,50.0,14.0,8.54,0.111
835a58da,NA Karnik,4,14.28,11.4,1.0,12.0,0.0
3086f7a4,Mohammad Nawaz,60,134.36,183.4,50.0,7.41,0.433
df3947f4,Muhammad Murad,15,100.0,46.5,16.0,7.21,0.333
1be67d37,RTM Mendis,4,80.95,7.0,2.0,6.85,0.25
3951be49,AB Kamara,9,67.14,7.0,2.0,6.14,0.333
c16d4035,SW Billings,37,129.89,0.0,0.0,0.0,0.527
b25a3800,Meet Bhavsar,59,132.36,10.2,1.0,6.67,0.423
383dd431,TD Astle,5,40.0,13.0,7.0,8.92,0.6
2911de16,Hasan Ali,51,186.95,172.1,60.0,8.45,0.235
79b4839e,Ahmed Raza,55,82.99,178.0,37.0,6.61,0.363
28fcb027,NP Mayavo,1,0.0,0.0,0.0,0.0,0.0
400cf68e,S Mba,8,72.91,0.0,0.0,0.0,0.5
c4487b84,AB de Villiers,78,135.16,0.0,0.0,0.0,0.923
344292b2,Sivakumar,6,50.0,0.0,0.0,0.0,0.2
1a2676c5,SA Abbott,20,92.59,61.1,26.0,8.91,0.55
79e23cc5,ML Kostic,9,82.22,11.5,3.0,12.76,0.111
3346b14f,S Koppolu,7,90.9,6.0,2.0,6.66,0.0
c381cec5,M Kpaka,21,55.1,36.0,11.0,6.05,0.38
dc39e9ab,Mandeep Singh,5,109.25,0.0,0.0,0.0,0.333
c2ecd4a7,N Ahir,11,55.34,19.0,2.0,10.0,0.363
5757c506,Danyal Akbar,3,96.77,0.0,0.0,0.0,0.333
fb3e0d39,C Karunaratne,42,106.2,113.5,24.0,8.37,0.309
50dbc953,Ayyaz Qureshi,4,75.34,11.2,5.0,8.73,0.0
3d284ca3,PD Salt,33,165.32,0.0,0.0,0.0,0.666
1d50ed62,S Hongsi,5,110.34,5.0,2.0,13.4,0.0
125bba96,J Perman,7,119.44,19.0,5.0,7.15,0.142
3cf06094,Bilal Tahir,46,135.11,7.2,3.0,5.45,0.434
321fcf79,S Singh,5,0.0,1.0,0.0,8.0,0.761
331e137f,Walid Ghauri,14,107.57,7.5,2.0,8.04,0.428
9bb259b4,Ashraful Shuvo,3,58.33,6.0,0.0,7.66,0.0
5531248e,MDK Perera,3,16.66,10.0,3.0,7.2,0.0
f0e293b0,Zahoor Khan,57,47.82,206.3,72.0,6.8,0.14
b708c4ad,S Draunivudi,3,150.0,9.0,1.0,9.55,0.333
87046e99,Gagandeep Singh,10,102.94,4.0,0.0,7.25,0.777
9e9af5f2,Mohammad Wasim,29,86.79,92.1,36.0,8.14,0.586
f49c401e,SH Obed,26,84.9,43.0,19.0,6.67,0.23
91cd337c,R Panchal,22,90.33,36.0,8.0,5.47,0.454
86b4bf88,MJ Swepson,8,139.13,25.0,11.0,8.16,0.5
f104c434,Muhammad Wafiq,32,64.15,94.4,24.0,7.72,0.096
68019a70,EF Beard,23,107.03,3.0,0.0,6.33,0.545
91136091,LHB Harrington-Myers,9,90.36,8.0,3.0,8.5,0.222
21afb939,Shoaib Khan,6,75.0,0.0,0.0,0.0,0.392
a28a7fba,A Johnson,25,151.76,2.0,0.0,2.0,0.333
58b5299f,H Ivanov,13,92.15,2.0,0.0,5.5,0.583
3559290a,E Ul Haq,10,62.5,0.1,0.0,24.0,0.3
732ce0c2,G Mubiru,3,0.0,9.0,4.0,5.33,0.333
a8e3170f,Mohammad Irfan,22,50.0,75.3,16.0,7.44,0.045
7b9b9aef,Abdul Shakoor,6,87.5,0.0,0.0,0.0,0.631
73ad96ed,DJ Hooda,21,147.2,15.5,6.0,4.8,0.571
4c4d245a,T Zotos,7,108.33,4.0,2.0,6.25,0.142
c872d657,DV Devjani Mutreja,3,33.33,0.1,1.0,12.0,0.0
8d4a236d,AD Fofana,3,16.66,0.0,0.0,0.0,0.0
e6b3c3cc,Parveen Kumar,7,42.85,20.2,7.0,7.42,0.285
c3d35165,JA Morkel,50,142.28,107.5,26.0,8.01,0.34
40c041ea,Imam-ul-Haq,2,84.0,0.0,0.0,0.0,0.0
4167f30b,IG Holland,6,90.38,23.0,10.0,3.86,0.166
5b658677,BJ Davidson,4,58.69,0.0,0.0,0.0,0.25
a9da7784,KJ Abbott,21,115.0,72.4,26.0,7.96,0.333
c9729534,H Kinga,3,0.0,0.0,0.0,0.0,0.333
62e203d4,Junaid Siddique,59,94.52,218.5,75.0,7.57,0.186
3748955d,Amir Ali,10,149.23,9.0,1.0,7.44,0.111
d0513f63,CL White,47,132.97,7.0,1.0,7.28,0.489
2f0d7e4a,RW Chakabva,49,122.44,0.0,0.0,0.0,0.591
6ef13460,A Balbirnie,110,123.23,0.0,0.0,0.0,0.37
fe2432c4,PB Gouge,4,151.51,0.0,0.0,0.0,0.75
e28327c6,H Pragji,4,58.46,0.0,0.0,0.0,0.0
28131839,MA Leask,67,130.34,125.3,41.0,7.83,0.453
dd14abf5,R Sakurano-Thomas,35,91.86,87.2,38.0,6.6,0.228
95a5e066,MG Erasmus,65,124.16,134.1,53.0,5.52,0.553
3df8f9d5,Vishil Patel,16,14.28,51.0,27.0,5.39,0.437
5d664346,TB Robinson,4,136.06,0.0,0.0,0.0,0.0
ab591e7d,E Isaneez,3,61.53,9.2,1.0,5.67,0.0
c3a96caf,Mandeep Singh,5,109.25,0.0,0.0,0.0,0.333
cab3f89a,Gaurav Tiwari,10,82.35,35.2,10.0,5.43,0.2
4ff67681,MM Iqbal,6,102.22,8.0,2.0,7.37,0.5
622be0d9,S Gooch,9,117.5,31.0,14.0,6.7,0.555
c439461b,Ahmed Hassan,11,139.01,0.0,0.0,0.0,1.181
4bb7f51e,A Wright,4,21.42,16.0,4.0,4.75,0.25
58043739,TT Bresnan,34,127.05,110.3,24.0,8.02,0.294
0f8e08ad,SO Olayinka,3,73.52,0.0,0.0,0.0,0.333
f8c72766,D Heyliger,45,168.07,140.1,49.0,7.44,0.181
2a04400b,Sabir Ali,3,0.0,8.0,3.0,8.75,0.0
04539335,D Wheatley,9,92.98,0.0,0.0,0.0,0.222
b58b7db6,GSNFG Jayasuriya,18,108.55,22.5,3.0,9.32,0.222
bf976fb0,AS Samra,15,119.76,0.0,0.0,0.0,0.4
c160db98,C Smith,6,100.0,13.4,4.0,6.58,0.5
67ec2b09,Umair Tariq,18,81.63,29.1,8.0,8.94,0.444
02789d88,Shamsur Rahman,9,101.17,0.0,0.0,0.0,0.25
44c69e2b,S Vijayakumar,9,40.0,28.0,12.0,7.28,0.111
602db3d9,GJ van Rensburg,4,60.52,5.0,1.0,5.8,0.5
18eaf2fa,Amjad Javed,22,111.98,74.2,33.0,7.53,0.181
45ca12a7,D Kansonkho,46,93.33,32.4,11.0,7.46,0.434
6581d753,JM Kemp,8,126.87,1.0,0.0,5.0,0.375
4c7c6f58,RJMGM Rupasinghe,2,84.61,0.0,0.0,0.0,0.5
a2f790a8,Jitesh Patel,4,16.66,14.4,3.0,7.97,0.0
67ae5a56,Aslam Mohammad,14,110.3,29.1,5.0,7.13,0.285
21946d0d,AM Oyede,8,70.19,8.0,1.0,5.5,0.25
4ec96094,GR Adair,10,148.88,0.0,0.0,0.0,0.1
a77472dc,G Stewart,14,162.89,34.0,10.0,5.44,0.357
53dd7d8e,Andre Jarju,10,45.37,25.0,6.0,10.24,0.5
9dc3ea7e,H Hiri,28,111.0,7.0,3.0,3.57,0.285
74be2916,D Doyle-Calle,30,131.68,4.0,2.0,5.75,0.862
b76b2d25,Sachin Kumar,13,81.25,30.0,10.0,8.83,0.153
33328ec7,Fakhrul Mohon,8,133.33,23.0,3.0,7.17,0.125
26e5cabf,MK Tiwary,3,88.23,0.0,0.0,0.0,0.666
30acd4b7,SP Gomes,7,123.12,0.0,0.0,0.0,0.714
2498e163,JR Hopes,12,107.14,37.0,10.0,7.64,0.25
7a787b98,M Magagula,24,74.73,74.0,28.0,8.05,0.086
81c36ee9,M Jansen,13,100.0,46.1,13.0,8.38,0.538
26d041c4,Sikandar Raza,95,139.01,237.2,73.0,7.01,0.421
de063a39,LD Madushanka,3,75.86,4.0,0.0,9.0,0.0
3eb26dc4,S Desungnoen,18,65.45,24.0,5.0,6.91,0.388
63d6e16e,Saeed Ahmed,9,96.36,17.0,6.0,9.88,0.555
03a83c50,V Viyaskanth,1,68.42,4.0,1.0,7.0,0.0
5d6a1f76,Zeeshan Kukikhel,15,165.18,44.1,18.0,8.35,0.642
9dbc77b3,Aaftab Alam Khan,27,122.97,0.0,0.0,0.0,0.74
2e8994e7,JP Duminy,81,126.24,77.1,21.0,7.76,0.432
1bb0993e,Abu Jayed,3,42.85,11.0,4.0,9.63,0.333
08a4f9ad,DC Thomas,12,94.44,0.0,0.0,0.0,1.166
c343a8c6,H Lin Aung,13,50.34,31.0,9.0,6.25,0.23
3feda4fa,RL Chase,25,121.27,67.2,18.0,6.57,0.36
7f6c2dae,DC Stovell,12,90.36,20.1,5.0,8.08,0.5
30b902a3,P Heron,11,100.98,1.0,1.0,8.0,0.454
8160713d,AW Hawkins-Kay,16,89.7,36.0,14.0,7.38,0.437
1ac2a995,HR Walsh,39,96.77,105.5,31.0,7.95,0.257
f43dd8c2,SM Sharif,69,111.18,231.4,76.0,8.11,0.22
5493ad5c,Tanzeel Sheikh,18,143.87,11.0,2.0,4.63,0.235
87046e99,Gagandeep Singh,10,102.94,4.0,0.0,7.25,0.0
0b37840b,J Dickinson,1,107.14,4.0,1.0,5.75,1.0
7bb926a7,Tamoor Sajjad,16,135.71,58.1,18.0,6.84,0.812
7662cf7a,Bilawal Bhatti,9,164.28,26.0,5.0,9.8,0.111
0813a8b1,D Marks,6,78.57,21.0,1.0,7.9,0.166
92cf79a8,SR Taylor,30,135.32,43.0,11.0,5.79,0.333
49f6d023,AL Stephen,16,36.84,50.1,16.0,7.33,0.187
2f22325f,Ameer Saiyed,16,100.7,17.3,3.0,7.71,0.125
5ad8c974,I Kaia,19,104.69,2.0,0.0,4.5,0.526
1a417a09,IM Farrell,1,0.0,0.0,0.0,0.0,0.0
568e5a4a,AR Cusack,37,129.37,101.0,35.0,7.06,0.212
59f509ed,G Goudie,9,125.0,24.5,7.0,9.02,0.444
0ee7ede5,Mahmad Data,4,50.0,6.5,1.0,7.6,0.25
a90e53ec,MW Short,11,163.63,8.0,7.0,11.37,0.636
03ecfde2,Shoaib Khan,6,75.0,0.0,0.0,0.0,0.392
6a97c7a4,Karanbir Singh,9,140.36,16.0,4.0,8.93,0.444
97e5d4bb,Simranjit Singh,1,88.88,0.0,0.0,0.0,0.0
ec201565,JD Newton,4,62.74,13.1,3.0,5.01,0.5
c8e5012c,Nazwan Ismail,14,44.82,22.2,8.0,9.31,0.285
a3bfec5d,SR Clark,9,0.0,36.0,13.0,6.58,0.444
7132a1a6,B Kalki Kumar,2,0.0,5.0,0.0,8.0,0.0
31fbf891,H Masakadza,66,117.2,12.0,2.0,9.41,0.378
928670cc,BJ Watling,5,65.51,0.0,0.0,0.0,0.6
04a418e8,R Parag,9,151.42,12.2,4.0,6.72,0.666
f7f7bee0,Virk Ali,4,92.68,0.0,0.0,0.0,0.25
f7d267f7,NP Kenjige,21,47.61,62.4,19.0,7.89,0.19
9b4935c8,CJ Ferguson,3,84.21,0.0,0.0,0.0,0.333
0ecb4de6,Rehan Ahmed,7,132.0,24.0,9.0,9.5,0.285
62e203d4,Junaid Siddique,59,94.52,0.0,0.0,0.0,0.186
e8a552ef,Usman Khan,10,128.57,0.0,0.0,0.0,0.1
5da43a10,R Sekaran,4,50.0,0.0,0.0,0.0,1.0
60b46ad1,MO Kain,7,142.0,5.4,0.0,9.35,0.285
ddc7e056,P Buccimazza,7,50.0,13.0,3.0,6.61,0.285
a8bbd62e,GI Maiden,3,0.0,10.0,2.0,5.8,0.333
910584a7,Usman Waheed,6,104.91,0.0,0.0,0.0,0.166
fb0d3749,Zameer Khan,8,79.19,0.0,0.0,0.0,0.5
823a57a9,S di Bartolomeo,7,100.0,24.3,13.0,5.22,0.857
c46999c7,M Podosky,23,109.62,28.0,5.0,8.21,0.304
4933f499,JP Behrendorff,17,77.77,53.0,18.0,8.35,0.437
78fcc740,Pavandeep Singh,65,39.53,241.5,78.0,5.77,0.215
38952986,H Virdee,1,100.0,2.0,1.0,13.0,1.0
7bbeac6d,GH O'Brien,11,84.21,38.3,13.0,6.02,0.181
5eef2118,MVT Fernando,1,100.0,2.0,0.0,8.0,0.0
c1b74851,ED Silva,12,202.7,20.0,6.0,7.55,0.25
77e321db,Aditya Panwar,6,124.65,13.5,6.0,8.81,0.333
bf172ae6,Sufyan Mehmood,5,46.34,10.3,2.0,6.76,0.2
4040951f,S Crowie,7,69.23,11.2,6.0,6.44,0.166
648d060e,Aung Ko Ko,8,38.09,9.3,4.0,5.68,0.0
b17e2f24,KL Rahul,72,139.12,0.0,0.0,0.0,0.338
f5821615,JS Patel,11,64.28,33.1,16.0,8.11,0.363
34dd3fd9,SSM Stanislaus,40,103.29,3.1,1.0,9.47,0.2
c83ef4d6,Sandeep Goud,28,98.63,13.1,1.0,7.97,0.23
d1988788,Rohan Mustafa,58,121.64,184.2,61.0,6.96,0.431
e237b28c,Mohammad Yousuf,3,116.27,0.0,0.0,0.0,0.333
ab89348d,MF Maharoof,8,76.74,27.0,7.0,7.37,0.25
b3f90695,Rafaqat Ali,1,0.0,1.0,0.0,25.0,0.0
ee229588,S Movva,16,106.14,0.0,0.0,0.0,0.866
21fe743b,STRA de Silva,11,90.56,9.2,1.0,10.07,0.6
0e102c3b,BAA Zammitt,3,40.0,0.5,0.0,6.0,0.333
a48fc79d,EC Joyce,18,93.96,0.0,0.0,0.0,0.294
36d33dd0,RR Sarwan,18,104.19,2.0,2.0,5.0,0.388
b561eea1,M Simmons,6,103.57,2.1,0.0,9.69,0.0
995fd3b2,M Gogev,7,120.22,22.0,3.0,8.36,0.285
1b8c2b54,M Prasanna,4,184.61,13.0,4.0,9.92,0.0
eb2d5fe7,Anwar Ali,16,141.55,44.1,10.0,8.3,0.312
33b3d2df,GJ Delany,75,134.16,164.2,45.0,7.6,0.346
7febdb69,RM Scott,2,100.0,0.0,0.0,0.0,0.0
32198ae0,MC Henriques,24,124.56,23.0,7.0,8.43,0.25
f1737607,RM Siri,10,101.47,0.0,0.0,0.0,0.4
11df3dc8,MJ Lumb,27,133.65,0.0,0.0,0.0,0.307
1b8242f2,Imran Haider,4,95.0,0.0,0.0,0.0,1.5
da3b91fd,Imran Khan,12,33.33,12.0,2.0,8.83,0.6
b7abb123,JB Abega,21,48.17,53.5,16.0,8.06,0.047
e938e1bc,P Kumar,10,43.75,26.0,8.0,7.42,0.1
4ec07775,RN ten Doeschate,24,132.91,35.0,13.0,7.0,0.173
4f3a89ae,SM Nash,6,74.19,16.0,4.0,6.56,0.166
511871c6,W Perchard,1,150.0,4.0,0.0,6.5,0.0
d9de31d4,Rayhaan Ahmed,4,0.0,0.0,0.0,0.0,0.5
5a22d91c,EMDY Munaweera,13,131.09,10.0,1.0,9.2,0.076
cf0b9a0d,Khalid Ahmadi,34,162.22,122.4,50.0,6.65,0.235
be869ccf,GHS Garton,1,50.0,4.0,1.0,14.25,0.0
d5ae21a2,KD Shah,49,106.96,66.0,12.0,7.5,0.326
e4f6147b,N Advani,9,30.76,8.2,5.0,6.24,0.222
357484e9,Ilyas Ataullah,12,108.88,22.0,5.0,8.5,0.454
b9c3ffcd,Tafseer Ali,12,80.71,4.0,1.0,9.25,0.25
4b57e452,M Vijay,9,109.74,2.0,0.0,4.5,0.333
ba57fb08,Z Bimenyimana,77,127.27,218.5,69.0,7.3,0.263
b18dbaff,A Prashar,5,138.09,18.0,5.0,5.72,0.0
ec5160d7,J Broad,9,119.5,11.3,1.0,8.08,0.444
8f70fff7,S Conteh,28,61.85,82.4,34.0,5.14,0.178
ecfa6005,P Deol,3,56.66,4.0,0.0,7.75,0.333
a1d3540a,PJ Moor,21,127.27,0.0,0.0,0.0,0.333
e8c95491,HB Dickson,9,148.36,5.3,0.0,11.45,0.222
88251c6c,Asrar Ahmed,7,87.03,24.0,9.0,7.5,0.285
46ad7e01,KJ Stagno,25,177.29,0.0,0.0,0.0,0.48
ba4d600a,Shafiqullah,46,145.29,0.0,0.0,0.0,0.347
44f5a3e4,Mohamed Mahfooz,15,73.86,48.5,13.0,6.96,0.0
bcb01d8c,RWT Key,1,125.0,0.0,0.0,0.0,1.0
b601c362,Gabor Torok,1,0.0,0.0,0.0,0.0,0.0
747209e0,AG Weligamage,14,103.0,31.0,6.0,10.51,0.285
a0a32dd1,Imran Khan,12,33.33,13.0,2.0,6.38,1.0
0dbe27b8,BD Glover,25,50.0,81.5,37.0,6.9,0.2
486f252b,MO Bacarese,4,50.9,12.0,2.0,4.25,0.25
03ecfde2,Shoaib Khan,28,105.86,0.0,0.0,0.0,0.392
a1d95bd8,LB Williams,15,35.29,51.4,20.0,9.5,0.2
3e06e7ac,Azyan Farhath,35,84.66,40.1,19.0,6.49,0.114
1fba2ae3,Dawlat Zadran,34,161.9,123.3,40.0,7.93,0.205
a1e80d06,A Shukla,5,51.28,6.0,1.0,8.66,0.162
e661915c,DR Patankar,17,100.0,0.0,0.0,0.0,0.294
a3d329d7,ACL Richards,1,66.66,0.0,0.0,0.0,0.0
91cf746e,Absar Khan,2,66.66,1.0,1.0,8.0,0.5
3bf40832,GL Cloete,2,100.0,0.0,0.0,0.0,0.0
0ec45a9a,Abubacarr Kuyateh,10,46.15,30.0,8.0,8.23,0.2
b6bad765,Shaheryar Butt,38,139.31,2.0,0.0,16.0,0.447
e957b38f,AR McBrine,32,117.42,68.0,23.0,7.16,0.419
b215a7be,N Vimukthi,1,50.0,4.0,0.0,3.25,0.0
4aef496b,Nazimuddin,7,112.65,0.0,0.0,0.0,0.0
87a92b6b,N Pokana,31,79.03,98.5,29.0,6.76,0.258
69cccff3,Rashid Khan,93,128.13,7.0,1.0,9.57,0.0
fc2fffb5,Abdullah Shafique,6,120.75,0.0,0.0,0.0,0.5
118b0a7c,Aziz Sualley,13,59.09,17.0,5.0,6.58,0.23
b08252b8,RP Burl,81,119.65,154.4,51.0,6.89,0.493
a9d788e3,Mohameed Taiwo,28,75.53,82.2,21.0,6.53,0.392
64775749,RP Meredith,6,0.0,22.5,9.0,9.72,0.0
495d42a5,R Ashwin,65,115.0,242.0,72.0,6.9,0.169
786b7fe8,Zahir Khan,4,0.0,8.0,3.0,6.25,0.0
fd2b8c06,A Reyes,24,81.0,31.3,16.0,7.84,0.333
e6948355,P Suanchuai,18,64.1,0.0,0.0,0.0,0.388
e412cb64,HF Gurney,2,0.0,8.0,3.0,6.87,0.0
ccdd8308,ST Finn,21,73.68,80.0,27.0,7.28,0.285
65cd62a9,A Martel,18,119.23,55.3,17.0,7.24,0.166
be0077ba,Junaid Khan,20,191.66,27.0,8.0,8.74,0.05
ada15e88,PSP Handscomb,2,100.0,0.0,0.0,0.0,0.0
d278b70b,C Pyle,8,102.11,0.0,0.0,0.0,1.25
9bc324b5,JR Barry,10,71.91,19.2,8.0,7.75,0.2
35971419,Waqas Khan,16,86.77,1.0,0.0,12.0,0.062
a819f6c8,Zahid Zadran,8,70.58,25.4,7.0,8.49,0.5
c27518d2,Ziaur Rahman,14,128.57,12.3,3.0,10.16,0.285
9b79b9de,KTGD Prasad,1,0.0,3.0,0.0,12.33,0.0
c31adb5c,TC Barker,40,120.71,0.0,0.0,0.0,0.425
684d21d7,M Bhanuka,5,96.96,0.0,0.0,0.0,1.2
3bc18521,VF Bomnyuy,5,50.0,0.0,0.0,0.0,0.0
7d608e12,DM de Silva,45,115.86,47.4,16.0,6.86,0.477
bb4b445b,Hussain Talat,18,118.31,6.0,4.0,9.0,0.277
270b3f8e,JK Kamande,12,90.21,34.2,13.0,6.17,0.083
8c7d6cbe,MW Machan,13,127.98,22.3,5.0,6.93,0.538
a7489342,IDR Bradshaw,1,0.0,4.0,0.0,5.5,1.0
e8a552ef,Usman Khan,22,119.03,0.0,0.0,0.0,0.1
1c790f4f,Rumman Raees,8,0.0,28.5,8.0,7.63,0.125
46d037eb,Ammar Zuhdi Hazalan,3,0.0,0.0,0.0,0.0,1.0
10962078,U Sofi,3,133.33,5.0,1.0,9.6,0.333
086f5984,Junaid Khan,20,191.66,68.0,23.0,6.08,0.05
d285acaf,CE McConchie,12,105.26,22.2,7.0,7.29,0.09
58aa33cd,Najjam Shahzad,27,137.27,78.2,25.0,6.71,0.592
027662be,J Evans,9,109.43,35.0,16.0,6.77,0.222
1581c6be,T Ulutuna,6,45.45,1.0,0.0,6.0,0.0
e186f49c,Mashrafe Mortaza,54,136.1,189.5,42.0,8.04,0.188
a0a32dd1,Imran Khan,12,33.33,13.0,2.0,6.38,0.6
25bc2d36,N Pathan,8,116.4,7.4,3.0,10.3,0.0
fccebff9,Shapoor Zadran,36,41.53,115.5,37.0,7.83,0.138
b63ab531,LA Pomersbach,1,214.28,0.0,0.0,0.0,0.0
66a7f213,Anas Khan,22,86.25,57.3,28.0,5.91,0.227
be0f9ce9,Haroon Arshad,36,129.09,84.3,30.0,8.5,0.138
b3179e21,CB Ondoa,11,35.71,0.0,0.0,0.0,0.181
3b1fa4cb,DO Christian,2,0.0,0.0,0.0,0.0,0.0
65a60be7,V Ateak,7,40.0,18.3,7.0,7.18,0.142
b794a78d,T Sandeep,15,110.25,0.0,0.0,0.0,0.857
3d6617c6,S Jamil,12,80.18,1.0,0.0,11.0,0.666
913b4b9f,J Grassi,6,92.06,0.0,0.0,0.0,0.333
612a395c,S Singh,1,0.0,14.0,4.0,9.92,0.761
2851a1fc,IS Munir,1,0.0,0.0,0.0,0.0,0.0
362fde0f,NA Maiolo,8,101.92,28.0,7.0,5.42,0.285
1d1c6410,J West,4,60.37,0.0,0.0,0.0,0.5
91ffa6c6,JD Ryder,22,127.65,10.0,2.0,6.8,0.318
e4271302,Amjad Ali,5,80.76,0.0,0.0,0.0,0.2
612a395c,S Singh,42,107.28,0.0,0.0,0.0,0.761
85ba5659,C Bisson,14,127.68,0.0,0.0,0.0,0.214
6b25ef46,W Wotu,18,108.21,15.2,4.0,7.23,0.277
0ab42b8d,J Kemp,5,57.14,0.0,0.0,0.0,0.6
b23d3ec5,R Mazumder,18,117.02,1.0,0.0,6.0,0.333
5426de63,HB Shipley,5,100.0,13.0,2.0,10.84,0.0
2e9fdf9b,DAJ Bracewell,20,140.0,51.4,20.0,9.09,0.368
e3e09091,Zakir Hasan,4,57.89,0.0,0.0,0.0,0.25
deb4469d,AT Chuvale,1,37.5,0.0,0.0,0.0,0.0
d35a520a,Omar Hayat,8,130.0,19.0,10.0,7.42,0.375
5ce3fe3f,N Nankov,5,60.0,3.0,1.0,9.33,0.6
c3ba4942,R Siriwardena,9,70.31,7.0,5.0,12.57,0.222
f06b5585,P Manning,13,67.98,17.0,5.0,7.64,0.307
5de198db,Abdullah Akbarjan,35,84.9,109.4,45.0,6.51,0.428
2c997ad3,KMC Bandara,1,50.0,1.0,0.0,11.0,0.0
ee9bdbc8,Zulqarnain Haider,3,76.66,28.0,8.0,5.39,0.333
72f784ca,ID Matic,2,0.0,0.0,0.0,0.0,0.0
7044cd2e,NA Janes,2,81.81,1.0,0.0,12.0,0.0
6e61adb8,JWW Gardner,6,0.0,17.0,3.0,8.29,0.333
a4696d64,Jakob Gul,2,119.23,0.0,0.0,0.0,0.5
